Filial;Codigo Imp.;Status;Data Import.;Hora Import.;Data Proc.;Hora Proc.;Msg. Erro;Contrato;Versao Ctr.;Cod Plano;Versao;Valor;LOG;Usuario;Cod Emp;Arquivo;Total Vidas;Dt. Ult Atua;Hr. Ult Alte;Vidas Proc.;Tp. Cob
006001-MEDICAR TECH LDTA;000000075;Finalizado;15/04/2025;08:04;15/04/2025;11:01;;001021427;001;0066;001;10,11;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\15.04.2025\SECERP 10.04.2025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000076;Finalizado;15/04/2025;11:05;15/04/2025;11:08;;002329206;001;0066;001;15;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\15.04.2025\MARTINS E SOUSA .csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000077;Finalizado;15/04/2025;11:13;15/04/2025;13:28;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\15.04.2025\Mediplace - Base de inclusã;;  /  /;;;
006001-MEDICAR TECH LDTA;000000078;Finalizado;15/04/2025;15:20;15/04/2025;15:45;;002326906;001;0066;001;4,9;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\15.04.2025\Base_20250414_ESPECIALIDADE;;  /  /;;;
006001-MEDICAR TECH LDTA;000000079;Finalizado;15/04/2025;16:06;15/04/2025;18:10;;001022033;001;0066;001;1,87;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\15.04.2025\SaudeVida_Base_20250414.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000080;Finalizado;16/04/2025;07:44;05/06/2025;09:27;;001023076;001;0066;001;2,35;Reenvio forçado pelo usuario: naomi.souza / Data: 05/06/2025 / Hora: 09:25:19;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\16.04.2025\PREMED ABRIL 10.04.2025.csv;259;05/06/2025;09:27;259;
006001-MEDICAR TECH LDTA;000000081;Finalizado;16/04/2025;08:11;16/04/2025;09:14;;002329125;001;0066;001;4,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\16.04.2025\TELEMEDICINA SMARTVIDA - IN;;  /  /;;;
006001-MEDICAR TECH LDTA;000000082;Finalizado;16/04/2025;09:40;16/04/2025;10:32;;002328924;001;0066;001;3,6569;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\16.04.2025\TELEMEDICINA SMARTVIDA - FA;;  /  /;;;
006001-MEDICAR TECH LDTA;000000083;Finalizado;16/04/2025;10:42;16/04/2025;12:04;;001021700;001;0066;001;2,7439;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\16.04.2025\SECCAMP_TELEMEDICINA_110420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000084;Finalizado;16/04/2025;12:17;16/04/2025;12:51;;002326875;001;0066;001;1,3908;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\16.04.2025\GJ_SERVICOS_11042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000085;Finalizado;16/04/2025;13:04;16/04/2025;17:22;;001021834;001;0066;001;1,95;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\16.04.2025\Beneficiários APLICAMED 12.;;  /  /;;;
006001-MEDICAR TECH LDTA;000000086;Finalizado;17/04/2025;07:46;17/04/2025;08:06;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\17.04.2025\ACUIDAR_14042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000087;Finalizado;17/04/2025;08:09;17/04/2025;08:52;;002327702;001;0066;001;1,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\17.04.2025\VIVER_SEGURO_15042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000088;Finalizado;17/04/2025;08:57;17/04/2025;09:34;;001023141;001;0066;001;2,0588;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\17.04.2025\Beneficiários SEG-VIDA BRAS;;  /  /;;;
006001-MEDICAR TECH LDTA;000000089;Finalizado;17/04/2025;10:00;17/04/2025;10:43;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\17.04.2025\Mediplace - Base de inclusã;;  /  /;;;
006001-MEDICAR TECH LDTA;000000090;Finalizado;17/04/2025;10:21;17/04/2025;17:34;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\17.04.2025\TELECONSULTA_MEDICAR_170420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000091;Finalizado;17/04/2025;11:43;18/04/2025;05:50;;002326830;001;0066;001;0,6;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\17.04.2025\DURGA_17042025_INDIVIDUAL.c;;  /  /;;;
006001-MEDICAR TECH LDTA;000000092;Finalizado;22/04/2025;08:31;22/04/2025;10:55;;002326784;001;0066;001;2,551;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\22.04.2025\AFISVEC CARGA 15042025 MEDI;;  /  /;;;
006001-MEDICAR TECH LDTA;000000093;Finalizado;22/04/2025;11:04;22/04/2025;11:33;;002328090;001;0066;001;15,4412;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\22.04.2025\Global Banks - Planilha Med;;  /  /;;;
006001-MEDICAR TECH LDTA;000000094;Finalizado;22/04/2025;12:56;22/04/2025;13:40;;002328603;001;0066;001;1,7;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\22.04.2025\BR5 - P.A TELEMEDICINA - AB;;  /  /;;;
006001-MEDICAR TECH LDTA;000000095;Finalizado;22/04/2025;14:07;22/04/2025;14:38;;002328601;001;0066;001;4,3;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\22.04.2025\BR5 - ESPECIALIDADES TELEME;;  /  /;;;
006001-MEDICAR TECH LDTA;000000096;Finalizado;22/04/2025;14:47;22/04/2025;15:59;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\22.04.2025\Mediplace - Base de inclusã;;  /  /;;;
006001-MEDICAR TECH LDTA;000000097;Finalizado;22/04/2025;16:03;22/04/2025;16:43;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\22.04.2025\ARTHUR CARD 15.04.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000098;Finalizado;22/04/2025;17:06;22/04/2025;22:15;;002326704;001;0066;001;1,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\22.04.2025\LAYOUT TELEMEDICINA MEDGOLD;;  /  /;;;
006001-MEDICAR TECH LDTA;000000099;Finalizado;23/04/2025;07:58;23/04/2025;08:23;;002329215;001;0066;001;2,7778;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\BENEF SERV GDF.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000100;Finalizado;23/04/2025;08:28;23/04/2025;08:37;;002328486;001;0066;001;2;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\FUNERARIA HENNING - 16.04.2;;  /  /;;;
006001-MEDICAR TECH LDTA;000000101;Finalizado;23/04/2025;08:49;23/04/2025;09:34;;002326995;001;0066;001;5,4;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\RELAÇÃO DE SÓCIOS XCARD 17.;;  /  /;;;
006001-MEDICAR TECH LDTA;000000102;Finalizado;23/04/2025;09:44;23/04/2025;10:54;;002326875;001;0066;001;1,3504;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\GJ_SERVICOS_17042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000103;Finalizado;23/04/2025;11:04;23/04/2025;11:41;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\ACUIDAR_22042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000104;Finalizado;23/04/2025;13:00;23/04/2025;13:09;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\ARTHUR CARD 22.04.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000105;Finalizado;23/04/2025;13:30;23/04/2025;13:59;;001023141;001;0066;001;1,75;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\Beneficiários SEG-VIDA BRAS;;  /  /;;;
006001-MEDICAR TECH LDTA;000000106;Finalizado;23/04/2025;18:00;23/04/2025;19:27;;001024940;001;0066;001;2,87;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\Clientes Concard Inclusão d;;  /  /;;;
006001-MEDICAR TECH LDTA;000000107;Finalizado;23/04/2025;18:43;24/04/2025;00:06;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\23.04.2025\TELECONSULTA_MEDICAR_230420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000108;Finalizado;24/04/2025;07:42;24/04/2025;08:52;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\24.04.2025\Mediplace - Base de inclusã;;  /  /;;;
006001-MEDICAR TECH LDTA;000000109;Finalizado;24/04/2025;09:52;24/04/2025;12:04;;002326320;001;0066;001;4,5;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\24.04.2025\RELATÓRIO DE ASSOCIADOS - T;;  /  /;;;
006001-MEDICAR TECH LDTA;000000110;Finalizado;24/04/2025;14:07;24/04/2025;14:39;;002326906;001;0066;001;4,9;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\24.04.2025\SaudeVida_Base_20250417_ESP;;  /  /;;;
006001-MEDICAR TECH LDTA;000000111;Finalizado;24/04/2025;15:02;24/04/2025;16:07;;002329185;001;0066;001;2,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\24.04.2025\RELAÇÃO DE SÓCIOS XCARD BEN;;  /  /;;;
006001-MEDICAR TECH LDTA;000000112;Finalizado;24/04/2025;16:12;24/04/2025;16:53;;002326995;001;0066;001;5,4;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\24.04.2025\IMPORTACAO TELEMEDICINA XCA;;  /  /;;;
006001-MEDICAR TECH LDTA;000000113;Finalizado;24/04/2025;17:21;24/04/2025;20:27;;001022033;001;0066;001;1,87;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\24.04.2025\SaudeVida_Base_20250417.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000114;Finalizado;25/04/2025;11:38;25/04/2025;14:37;;001024940;001;0066;001;2,87;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\25.04.2025\Clientes Inclusão de Teleme;;  /  /;;;
006001-MEDICAR TECH LDTA;000000115;Finalizado;28/04/2025;11:01;28/04/2025;12:05;;002327702;001;0066;001;1,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\28.04.2025\VIVER_SEGURO_23042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000116;Finalizado;28/04/2025;13:31;28/04/2025;14:09;;001023141;001;0066;001;1,75;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\28.04.2025\Beneficiários SEG-VIDA BRAS;;  /  /;;;
006001-MEDICAR TECH LDTA;000000117;Finalizado;28/04/2025;14:28;28/04/2025;15:20;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\28.04.2025\Mediplace - Base de inclusã;;  /  /;;;
006001-MEDICAR TECH LDTA;000000118;Finalizado;29/04/2025;09:31;29/04/2025;10:01;;002326830;001;0066;001;0,6;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\29.04.2025\DURGA_29042025_INDIVIDUAL.c;;  /  /;;;
006001-MEDICAR TECH LDTA;000000119;Finalizado;29/04/2025;09:33;29/04/2025;10:37;;002329157;001;0074;001;222,75;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\29.04.2025\ARTHUR CARD PET 24.04.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000120;Finalizado;29/04/2025;10:55;29/04/2025;14:12;;002326470;001;0066;001;1,8;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\29.04.2025\DURGA_29042026.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000121;Finalizado;29/04/2025;14:21;29/04/2025;15:40;;002328196;001;0066;001;4,8;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\29.04.2025\ARTHUR CARD 26.04.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000122;Finalizado;29/04/2025;16:49;29/04/2025;17:55;;002328087;001;0066;001;35,2518;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\29.04.2025\Inclusao de vidas Aser Bene;;  /  /;;;
006001-MEDICAR TECH LDTA;000000123;Finalizado;30/04/2025;07:43;30/04/2025;07:54;;002328090;001;0066;001;15,4412;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\30.04.2025\Global Banks - Planilha Med;;  /  /;;;
006001-MEDICAR TECH LDTA;000000124;Finalizado;30/04/2025;08:12;30/04/2025;11:15;;002329192;001;0066;001;5;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\30.04.2025\ALIANÇA CONSTRUÇÃO.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000125;Finalizado;30/04/2025;09:20;30/04/2025;13:08;;001023541;001;0066;001;0,9;;emily.oliveira;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\30.04.2025\TELECONSULTA_MEDICAR_300420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000126;Finalizado;30/04/2025;11:17;  /  /;;;002327341;001;0066;001;8,7629;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\30.04.2025\ASSOC_SERV_24042025_1809.cs;;  /  /;;;
006001-MEDICAR TECH LDTA;000000127;Finalizado;30/04/2025;17:02;30/04/2025;19:29;;002326541;001;0066;001;0,07;;naomi.souza;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\30.04.2025\Lista de trabalhadores - AG;;  /  /;;;
006001-MEDICAR TECH LDTA;000000128;Finalizado;02/05/2025;07:47;02/05/2025;08:20;;001021834;001;0066;001;1,95;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\Beneficiários APLICAMED 26.0;;  /  /;;;
006001-MEDICAR TECH LDTA;000000129;Finalizado;02/05/2025;07:59;02/05/2025;10:06;;002329070;001;0074;001;30;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\VITA CARD TELEPET.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000130;Finalizado;02/05/2025;08:29;02/05/2025;08:45;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\Mediplace - Base de inclusão;;  /  /;;;
006001-MEDICAR TECH LDTA;000000131;Finalizado;02/05/2025;08:50;02/05/2025;09:03;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\ACUIDAR_29042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000132;Finalizado;02/05/2025;09:17;02/05/2025;09:48;;001021700;001;0066;001;2,7439;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\SECCAMP_TELEMEDICINA_3004202;;  /  /;;;
006001-MEDICAR TECH LDTA;000000133;Finalizado;02/05/2025;10:01;02/05/2025;10:39;;002328090;001;0066;001;15,4412;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\Global Banks - Planilha Medi;;  /  /;;;
006001-MEDICAR TECH LDTA;000000134;Finalizado;02/05/2025;10:41;26/05/2025;17:33;;002329070;001;0074;001;30;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\VITA CARD TELEPET.csv;3;26/05/2025;17:33;3;
006001-MEDICAR TECH LDTA;000000135;Finalizado;02/05/2025;11:08;02/05/2025;11:30;;002329157;001;0074;001;148,5;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\ARTHUR CARD PET 30.04.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000136;Finalizado;02/05/2025;12:28;02/05/2025;12:32;;002326830;001;0066;001;0,6;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\INDIVIDUAL 30-04-2025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000137;Finalizado;02/05/2025;12:42;02/05/2025;13:02;;002326470;001;0066;001;1,8;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\DURGA_30042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000138;Finalizado;02/05/2025;13:07;02/05/2025;13:42;;002326875;001;0066;001;1,3004;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\GJ_SERVICOS_30042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000139;Finalizado;02/05/2025;13:54;02/05/2025;14:11;;002327702;001;0066;001;1,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\VIVER_SEGURO_30042025.csv;;  /  /;;;
006001-MEDICAR TECH LDTA;000000140;Finalizado;02/05/2025;14:29;02/05/2025;15:48;;002329145;001;0066;001;0,9202;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\02.05.2025\Ampla Mais - Relatório Medic;;  /  /;;;
006001-MEDICAR TECH LDTA;000000141;Finalizado;05/05/2025;07:59;05/05/2025;09:30;;002326704;001;0066;001;1,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\05.05.2025\LAYOUT TELEMEDICINA MEDGOLD;;  /  /;;;
006001-MEDICAR TECH LDTA;000000142;Finalizado;05/05/2025;10:55;05/05/2025;14:02;;002329189;001;0066;001;0,9853;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\05.05.2025\Emercor - Base de Dados - Ca;;  /  /;;;
006001-MEDICAR TECH LDTA;000000143;Finalizado;05/05/2025;17:10;  /  /;;;002326541;001;0066;001;0,07;;naomi.souza;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\05.05.2025\Lista de trabalhadores - AGF;;  /  /;;;
006001-MEDICAR TECH LDTA;000000144;Finalizado;06/05/2025;16:06;  /  /;;;002326906;001;0066;001;4,9;;emily.oliveira;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\04 - ABRIL\30.04.2025\TELECONSULTA_MEDICAR_300420;;  /  /;;;
006001-MEDICAR TECH LDTA;000000145;Finalizado;07/05/2025;13:56;07/05/2025;14:05;;002326906;001;0066;001;4,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\07.05.2025\SaudeVida_Base_20250505_ESPE;;  /  /;;;
006001-MEDICAR TECH LDTA;000000146;Finalizado;07/05/2025;15:02;07/05/2025;15:16;;002328924;001;0066;001;3,5127;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\07.05.2025\TELEMEDICINA SMARTVIDA - FAM;;  /  /;;;
006001-MEDICAR TECH LDTA;000000147;Finalizado;07/05/2025;18:21;09/05/2025;01:27;;002326541;001;0066;001;0,07;;naomi.souza;0005;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\07.05.2025\Lista de trabalhadores - AGF;174357;09/05/2025;01:26;174357;
006001-MEDICAR TECH LDTA;000000148;Finalizado;09/05/2025;07:54;09/05/2025;08:04;;002329125;001;0066;001;4,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\09.05.2025\TELEMEDICINA SMARTVIDA - IND;449;09/05/2025;08:04;449;
006001-MEDICAR TECH LDTA;000000149;Finalizado;09/05/2025;08:09;09/05/2025;08:16;;002328486;001;0066;001;5,9524;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\09.05.2025\FUNERARIA HENNING - 02.05.20;168;09/05/2025;08:16;168;
006001-MEDICAR TECH LDTA;000000150;Finalizado;09/05/2025;08:20;09/05/2025;08:42;;002329185;001;0066;001;2,1;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\09.05.2025\RELAÇÃO DE SÓCIOS XCARD BENE;520;09/05/2025;08:42;520;
006001-MEDICAR TECH LDTA;000000151;Finalizado;09/05/2025;08:52;09/05/2025;09:11;;001021427;001;0066;001;10,11;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\09.05.2025\SECERP 02.05.2025.csv;2335;09/05/2025;09:11;2335;
006001-MEDICAR TECH LDTA;000000152;Finalizado;09/05/2025;09:32;09/05/2025;10:31;;001021834;001;0066;001;1,95;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\09.05.2025\Beneficiários APLICAMED 02.0;3531;09/05/2025;10:31;3531;
006001-MEDICAR TECH LDTA;000000153;Finalizado;09/05/2025;10:47;09/05/2025;11:02;;002326424;001;0066;001;2,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\09.05.2025\Mediplace - Base de inclusão;1508;09/05/2025;11:02;1508;
006001-MEDICAR TECH LDTA;000000154;Finalizado;09/05/2025;13:52;09/05/2025;18:51;;002326832;001;0066;001;0,35;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\09.05.2025\PACTO PROTECAO VEICULAR - 05;7608;09/05/2025;18:51;7608;
006001-MEDICAR TECH LDTA;000000155;Finalizado;12/05/2025;08:04;12/05/2025;08:12;;002329074;001;0066;001;5,9;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ACUIDAR_05052025.csv;202;12/05/2025;08:12;202;
006001-MEDICAR TECH LDTA;000000156;Finalizado;12/05/2025;08:17;14/05/2025;15:20;;002327341;001;0066;001;8,4577;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;201;14/05/2025;15:20;201;
006001-MEDICAR TECH LDTA;000000157;Finalizado;12/05/2025;12:20;14/05/2025;15:49;;002327341;001;0066;001;8,4577;;clayton.rotta;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\ASSOC_SERV_06052025_1601.csv;201;14/05/2025;15:49;201;
006001-MEDICAR TECH LDTA;000000158;Finalizado;12/05/2025;14:23;12/05/2025;14:36;;001023141;001;0066;001;1,75;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\Beneficiários SEG-VIDA BRASI;1958;12/05/2025;14:36;1958;
006001-MEDICAR TECH LDTA;000000159;Finalizado;12/05/2025;15:26;12/05/2025;16:12;;002329145;001;0066;001;0,9431;;naomi.souza;0004;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2025\05 - MAIO\12.05.2025\Ampla Mais - Relatório Medic;8665;12/05/2025;16:12;8665;
