Dt.Ref: 19/07/2025;;;;;;;;;
;;;;;;;;;
Hora: 17:30:08;;;;;;;;;
;;;;;;;;;
Emissão: 19/07/2025;;;;;;;;;
;;;;;;;;;
Filial;Status;Codigo;Arquivo;Data;Hora;CONTRAT;Versao;Valor;Tipo Cob
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000091;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\08 - AGOSTO\19.08.2024\Ampla Mais - Relatório Medicar - 16-08-2024.cs;19/08/2024;15:11:48;10010004000000000010001000021008001;001;0,6000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000092;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\08 - AGOSTO\21.08.2024\CLIENTES_SUPREMED_MEDICAR_20240821.csv;21/08/2024;15:47:14;10010004000000000002001001020615001;001;2,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000093;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\08 - AGOSTO\22.08.2024\PLANILHA MEDICAR I - 21 AGOSTO 2024.csv;22/08/2024;07:56:52;10010004000000000005001001014911001;001;1,2500;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000095;C:\Users\naomi.souza\Downloads\000012303.csv;26/08/2024;08:57:51;10010005000000000027001000012303001;001;19,7000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000099;C:\Users\naomi.souza\Downloads\000023061.csv;26/08/2024;09:19:22;10010005000000000027001000023061001;001;25,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000100;C:\Users\naomi.souza\Downloads\000019448.csv;26/08/2024;10:08:11;10010005000000000027001000019448001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000102;C:\Users\naomi.souza\Downloads\001024556 (1).csv;26/08/2024;10:58:39;10010005000000000028001001024556001;001;23,6000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM CRITICA;00000103;C:\Users\naomi.souza\Downloads\000016921.csv;26/08/2024;13:09:01;10010005000000000027001000016921001;001;23,0500;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000104;C:\Users\naomi.souza\Downloads\000014813.csv;26/08/2024;13:14:41;10010005000000000027001000014813001;001;30,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000105;C:\Users\naomi.souza\Downloads\000012537.csv;26/08/2024;13:22:11;10010005000000000027001000012537001;001;25,8000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000106;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\08 - AGOSTO\27.08.2024\Ampla Mais - Relatório Medicar - 23-08-2024.cs;27/08/2024;09:51:40;10010004000000000010001000021008001;001;0,6000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000107;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\08 - AGOSTO\27.08.2024\Multibucal-ArquivoMedicar08-2024.csv;27/08/2024;13:47:15;10010004000000000010001001007145001;001;1,3143;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000108;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\08 - AGOSTO\29.08.2024\CLIENTES_SUPREMED_MEDICAR_20240828.csv;29/08/2024;15:15:57;10010004000000000002001001020615001;001;2,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000109;C:\Users\naomi.souza\Downloads\HTB - LAYOUT.csv;29/08/2024;15:07:28;10010004000000000012001002327119001;001;29,4900;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000110;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\02.09.2024\MEDICAR INCLUSOES ANAFE GERAL Setembro.2024.;02/09/2024;09:29:29;10010005000000000010001001021824001;001;2,5800;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000111;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\02.09.2024\Ampla Mais - Relatório Medicar - 30-08-2024.;02/09/2024;14:09:53;10010004000000000010001000021008001;001;0,6000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000112;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\04.09.2024\StaCasa_Ribeirão_BaseMedicarAPH_092024.csv;04/09/2024;08:37:33;10010004000000000010001000023099001;001;8,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000113;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\04.09.2024\UTI_Movel_20240903.csv;04/09/2024;14:53:08;10010005000000000010001001023482001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000115;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\05.09.2024\UNAFISCO_235_01092024.csv;05/09/2024;08:43:00;10010005000000000010001001007454001;001;1,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000116;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\05.09.2024\CLIENTES_SUPREMED_MEDICAR_20240904.csv;05/09/2024;14:07:20;10010004000000000002001001020615001;001;2,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000119;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\09.09.2024\AmplaMais - Relatório Medicar - 06-09-2024.c;09/09/2024;13:19:47;10010004000000000010001000021008001;001;0,6000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000120;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\11.09.2024\UTI_Movel_20240910.csv;11/09/2024;11:55:41;10010005000000000010001002326776001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000121;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\11.09.2024\UTI_Movel_20240911.csv;11/09/2024;13:17:28;10010005000000000010001001023482001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000122;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\19.09.2024\CLIENTES_SUPREMED_MEDICAR_20240918.csv;19/09/2024;07:58:12;10010004000000000002001001020615001;001;2,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000123;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\23.09.2024\UTI_Movel_20240920.csv;23/09/2024;13:27:05;10010005000000000010001002326776001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM CRITICA;00000124;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\26.09.2024\Multubucal-ArquivoMedicar09-2024.csv;26/09/2024;08:05:18;10010004000000000010001001007145001;001;1,3636;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000125;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\26.09.2024\CLIENTES_SUPREMED_MEDICAR_20240925.csv;26/09/2024;11:01:50;10010004000000000002001001020615001;001;2,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000126;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\27.09.2024\HTB - LAYOUT.csv;27/09/2024;10:23:25;10010004000000000012001002327119001;001;29,4900;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000127;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\09 - SETEMBRO\30.09.2024\HTB - LAYOUT.csv;30/09/2024;14:28:23;10010004000000000012001002327119001;001;29,4900;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000128;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\01.10.2024\MEDICAR INCLUSOES ANAFE GERAL Outubro.2024.cs;01/10/2024;10:23:34;10010005000000000010001001021824001;001;2,5800;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000129;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\01.10.2024\Multibucal-ArquivoMedicar09-2024.csv;01/10/2024;13:41:20;10010004000000000010001001007145001;001;1,3636;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM CRITICA;00000130;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\01.10.2024\Ampla Mais - Relatório Medicar - 27-09-2024.c;01/10/2024;14:06:39;10010004000000000010001000021008001;001;0,6000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000131;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\01.10.2024\Ampla Mais - Relatório Medicar - 27-09-2024.c;01/10/2024;15:49:33;10010004000000000010001000021008001;001;0,6000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000132;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\03.10.2024\StaCasa_Ribeirão_BaseMedicarAPH 102024.csv;03/10/2024;09:27:49;10010004000000000010001000023099001;001;8,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000133;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\04.10.2024\UNAFISCO_235_01102024.csv;04/10/2024;08:14:45;10010005000000000010001001007454001;001;1,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000134;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\08.10.2024\UTI_Movel_20241007.csv;08/10/2024;13:00:03;10010005000000000010001002326776001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000135;C:\Users\emily.oliveira\Desktop\IMPORTAÇÃO\TEKFIRE SISTEMAS DE INCENDIO LTDA.csv;09/10/2024;13:31:35;10010004000000000012001002327581001;001;9,9000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000136;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\10.10.2024\CLIENTES_SUPREMED_MEDICAR_20241009.csv;10/10/2024;08:39:03;10010004000000000002001001020615001;001;2,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000137;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\10.10.2024\UTI_Movel_20241009.csv;10/10/2024;14:22:56;10010005000000000010001001023482001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000138;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\10.10.2024\CLIENTES_SUPREMED_MEDICAR_20241009.csv;10/10/2024;17:09:01;10010004000000000002001001020615001;001;2,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000139;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\15.10.2024\UTI_Movel_20241013.csv;15/10/2024;10:51:21;10010005000000000010001001023482001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000140;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\16.10.2024\CLIENTES_SUPREMED_MEDICAR_20241016.csv;16/10/2024;16:36:01;10010004000000000002001001020615001;001;2,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000141;C:\Users\emily.oliveira\Desktop\IMPORTAÇÃO\TA ENGENHARIA E CONSTRUCOES LTDA.csv;17/10/2024;09:14:55;10010004000000000012001002327711001;001;29,4900;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000142;C:\Users\andrey.campos\Downloads\USINA MORENO (1).csv;18/10/2024;17:04:24;10010004000000000014001002327773001;001;95,0000;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000143;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\16.10.2024\CLIENTES_SUPREMED_MEDICAR_20241016.csv;24/10/2024;08:33:12;10010004000000000002001001020615001;001;2,0000;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000144;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\25.10.2024\UTI_Movel_20241023_1.csv;25/10/2024;08:27:10;10010005000000000010001002326776001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000145;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\25.10.2024\UTI_Movel_20241024.csv;25/10/2024;09:08:12;10010005000000000010001001023482001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000146;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\25.10.2024\Multibucal-ArquivoMedicar10-2024 (2).csv;25/10/2024;12:48:01;10010004000000000010001001007145001;001;0,9500;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000147;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\29.10.2024\Ampla Mais - Relatório Medicar - 27-09-2024.c;29/10/2024;08:36:35;10010004000000000010001000021008001;001;0,6400;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM CRITICA;00000148;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\30.10.2024\CLIENTES_SUPREMED_MEDICAR_20241030.csv;30/10/2024;10:39:57;10010004000000000002001001020615001;001;2,0000;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000149;X:\CONTRATOS PRIVADOS\ARQUIVO DOC NOVOS CLIENTES\Ribeirão\Marco\Marvitubos - Nova Unidade\Layout MARVITUBOS..csv;31/10/2024;08:57:22;10010004000000000014001002327994001;001;11,0500;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000150;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\01.11.2024\MEDICAR INCLUSOES ANAFE GERAL Novembro.2024.n;01/11/2024;10:25:25;10010005000000000010001001021824001;001;2,5800;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000151;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\06.11.2024\StaCasa_Ribeirão_BaseMedicarAPH 112024.csv;06/11/2024;13:39:59;10010004000000000010001000023099001;001;8,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000152;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\06.11.2024\StaCasa_Ribeirão_BaseMedicarAPH 112024.csv;06/11/2024;15:34:30;10010004000000000010001000023099001;001;8,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000153;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\06.11.2024\CLIENTES_SUPREMED_MEDICAR_20241106 (1).csv;06/11/2024;17:59:43;10010004000000000002001001020615001;001;2,0000;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000154;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\12.11.2024\MEDICAR INCLUSOES ANAFE GERAL Novembro.2024.A;12/11/2024;12:30:35;10010005000000000010001001021824001;001;2,5800;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM CRITICA;00000155;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\12.11.2024\Ampla Mais - Relatório Medicar - 08-11-2024;12/11/2024;12:38:53;10010004000000000010001000021008001;001;0,6400;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000156;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\14.11.2024\UTI_Móvel_11112024.csv;14/11/2024;10:17:56;10010005000000000010001002326776001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000157;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\14.11.2024\CLIENTES_SUPREMED_MEDICAR_20241113 (1).csv;15/11/2024;10:48:46;10010004000000000002001001020615001;001;2,0000;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000158;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\18.11.2024\HTB 13.11.csv;18/11/2024;14:04:35;10010004000000000012001002327119001;001;29,4900;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000159;C:\Users\andrey.campos\Downloads\WP.csv;19/11/2024;15:21:00;10010004000000000012001002327502001;001;9,9000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000160;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\21.11.2024\JOSE CARDOZO FILHO 21.11.csv;21/11/2024;13:36:24;10010004000000000014001001015106001;001;25,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000161;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\10 - OUTUBRO\25.10.2024\Multibucal-ArquivoMedicar10-2024 (2).csv;26/11/2024;17:16:42;10010004000000000010001001007145001;001;1,2308;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000162;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\11- NOVEMBRO\27.11.2024\Multibucal-ArquivoMedicar11-2024.csv;27/11/2024;16:53:48;10010004000000000010001001007145001;001;1,3072;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000163;C:\Users\andrey.campos\Downloads\MARTIN OFFICE INDUSTRIA DE MOVEIS LTDA 29-11.csv;29/11/2024;13:27:09;10010004000000000012001002328338001;001;9,9000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000164;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\02.12.2024\CLIENTES_SUPREMED_MEDICAR_20241120 (1).csv;02/12/2024;13:08:40;10010004000000000002001001020615001;001;2,0000;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM CRITICA;00000165;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\03.12.2024\Ampla Mais - Relatório Medicar - 22-11-2024 2.;03/12/2024;14:00:43;10010004000000000010001000021008001;001;0,6400;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000166;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\04.12.2024\UNAFISCO_235_01122024.csv;04/12/2024;14:03:09;10010005000000000010001001007454001;001;1,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000167;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\05.12.2024\MEDICAR INCLUSOES ANAFE GERAL Dezembro.2024.cs;05/12/2024;16:09:32;10010005000000000010001001021824001;001;2,5800;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000168;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\05.12.2024\StaCasa_Ribeirão_BaseMedicarAPH 122024.csv;05/12/2024;16:29:49;10010004000000000010001000023099001;001;8,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000169;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\09.12.2024\UNAFISCO_235_01122024.csv;09/12/2024;14:50:14;10010005000000000010001001007454001;001;1,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000170;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\10.12.2024\UTI_Movel_20241205.csv;10/12/2024;08:56:20;10010005000000000010001002326776001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000171;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\10.12.2024\MEDICAR INCLUSOES ANAFE GERAL Dezembro.2024.2;10/12/2024;13:04:19;10010005000000000010001001021824001;001;2,5800;TODOS OS BENEFICIARIOS
Filial;Status;Codigo;Arquivo;Data;Hora;CONTRAT;Versao;Valor;Tipo Cob
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000172;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\10.12.2024\UNAFISCO_235_01122024.csv;10/12/2024;14:06:03;10010005000000000010001001007454001;001;1,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000173;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\10.12.2024\UNAFISCO_235_01122024.csv;10/12/2024;16:19:37;10010005000000000010001001007454001;001;1,5000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000174;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\11.12.2024\JOSE CARDOZO FILHO 10.12.csv;11/12/2024;08:00:31;10010004000000000014001001015106001;001;25,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000175;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\13.12.2024\HTB 13.12.2024.csv;13/12/2024;07:58:52;10010004000000000012001002327119001;001;29,4900;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000176;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\17.12.2024\UTI_Movel_20241216.csv;17/12/2024;14:15:04;10010005000000000010001001023482001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000177;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\17.12.2024\CLIENTES_SUPREMED_MEDICAR_20241211.csv;17/12/2024;14:32:50;10010004000000000002001001020615001;001;2,0000;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000178;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\20.12.2024\CLIENTES_SUPREMED_MEDICAR_20241218.csv;20/12/2024;09:08:37;10010004000000000002001001020615001;001;2,0000;APENAS O TITULAR
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000179;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\20.12.2024\UTI_Movel_20241219.csv;20/12/2024;10:27:43;10010005000000000010001002326776001;001;0,0100;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000180;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\20.12.2024\MIALICH - ANTONIO 20.12.csv;20/12/2024;11:23:35;10010004000000000014001002328506001;001;12,0000;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM CRITICA;00000181;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\24.12.2024\Ampla Mais - Relatório Medicar - 20-12-2024.cs;24/12/2024;08:24:44;10010004000000000010001000021008001;001;0,6400;TODOS OS BENEFICIARIOS
001001-MEDICAR RIBEIRAO;IMPORTADO COM SUCESSO;00000182;X:\CONTRATOS PRIVADOS\IMPORTAÇÃO DE CONTRATOS\2024\12-DEZEMBRO\24.12.2024\Multibucal-ArquivoMedicar12-2024.csv;24/12/2024;10:09:44;10010004000000000010001001007145001;001;1,2672;APENAS O TITULAR
